contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9317785;497;2021-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ELOI MENDES;41.885.005/0001-26;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317845;955;2021-12-27 00:00:00;ASSOCIACAO CATADORES MATERIAL DOM JOAQUIM;20.879.928/0001-03;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317846;956;2021-12-27 00:00:00;ASSOCIACAO CATADORES AUTONOMOS RECICLAGEM ITAJUBENSE;14.081.655/0001-46;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317848;953;2021-12-27 00:00:00;CONSORCIO INTERMUNICIPAL DA BAIXA MOGIANA;32.308.233/0001-42;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;100000,0;0,0
9317848;954;2021-12-27 00:00:00;CONSORCIO INTERMUNICIPAL DA BAIXA MOGIANA;32.308.233/0001-42;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;320000,0;0,0
9317849;951;2021-12-27 00:00:00;PM CAIANA;18.114.256/0001-95;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;150000,0;0,0
9317851;952;2021-12-27 00:00:00;SOCIEDADE UBAENSE DE PROTECAO AOS ANIMAIS;03.630.201/0001-60;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317852;82;2021-12-28 00:00:00;CENTRO DE APRENDIZAGEM PRO-MENOR DE PASSOS;23.285.018/0001-82;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317853;3066;2021-12-27 00:00:00;PM CONSOLACAO;18.025.916/0001-61;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;0,0;200000,0
9317854;3065;2021-12-27 00:00:00;PM RAPOSOS;18.312.132/0001-14;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;70545,9;0,0;70545,9
9317855;3067;2021-12-27 00:00:00;PM CAREACU;17.935.388/0001-15;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;97000,0;0,0;0,0
9317856;81;2021-12-27 00:00:00;ASSOCIACAO COMUNITARIA NOVAS DE PAZ;04.975.555/0001-00;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9317857;2067;2021-12-30 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;3383890,28;0,0
9317895;2697;2021-12-29 00:00:00;PM CAMPOS GERAIS;18.245.175/0001-24;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;445392,09;0,0
9317997;959;2021-12-28 00:00:00;SOCIEDADE JUIZFORENSE DE PROTECAO AOS ANIMAIS E AO MEIO AMBIENTE;20.460.556/0001-78;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318025;965;2021-12-28 00:00:00;PM BARBACENA;17.095.043/0001-09;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318045;5918;2021-12-28 00:00:00;CONSORCIO INTERMUNICIPAL SAUDE P/GERENC.DA REDE DE URG.E EMERG. MACRO;17.813.026/0001-51;FES;4291;FUNDO ESTADUAL DE SAUDE;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;3220305,28;0,0
9318045;5919;2021-12-28 00:00:00;CONSORCIO INTERMUNICIPAL SAUDE P/GERENC.DA REDE DE URG.E EMERG. MACRO;17.813.026/0001-51;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;10745149,48;0,0
9318090;3068;2021-12-28 00:00:00;PM NOVA UNIAO;18.302.307/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;400000,0;0,0;400000,0
9318095;3069;2021-12-28 00:00:00;PM PERDOES;18.244.343/0001-67;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;70902,18;0,0;70902,18
9318098;332;2021-12-29 00:00:00;ASSOCIACAO DOS PRODUTORES RURAIS DA COMUNIDADE BERTOLINO;12.009.917/0001-36;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO - SEAPA;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318141;4;2021-12-29 00:00:00;PM COLUNA;18.307.397/0001-24;FEI;4601;FUNDO ESTADUAL DOS DIREITOS DO IDOSO;41;CONTRIBUICOES;1;CONTRIBUICOES;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,0;40000,0;0,0
9318149;90;2021-12-29 00:00:00;COMVIDA - COMUNIDADE TERAPEUTICA FAZENDA VIDA NOVA;02.970.363/0001-85;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;86954,0;0,0
9318218;20;2021-12-29 00:00:00;UNIVERSIDADE FEDERAL DE VICOSA;25.944.455/0001-96;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318232;975;2021-12-30 00:00:00;PM PIRANGA;23.515.687/0001-01;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;200000,0;0,0
9318235;752;2021-12-29 00:00:00;SETE GUARDAS DE NOSSA SENHORA DO ROSARIO;20.899.142/0001-40;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;347000,0;0,0
9318236;3073;2021-12-29 00:00:00;PM VAZANTE;18.278.069/0001-47;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318237;3070;2021-12-29 00:00:00;PM SANTO ANTONIO DO RETIRO;01.612.484/0001-92;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318238;3071;2021-12-29 00:00:00;PM CAMBUQUIRA;17.955.386/0001-98;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;60000,0;0,0;60000,0
9318239;3072;2021-12-29 00:00:00;PM FRANCISCO BADARO;18.051.524/0001-77;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;210000,0;0,0;210000,0
9318240;3074;2021-12-29 00:00:00;PM CARMESIA;18.303.172/0001-08;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;150000,0;0,0;150000,0
9318241;3075;2021-12-29 00:00:00;PM VISCONDE DO RIO BRANCO;18.137.927/0001-33;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;300000,0;0,0;300000,0
9318242;378;2021-12-30 00:00:00;PM REDUTO;01.614.977/0001-61;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;300000,0;0,0
9318245;377;2021-12-30 00:00:00;PM LONTRA;25.223.009/0001-92;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA E MOBILIDADE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;180000,0;0,0
9318248;7;2021-12-29 00:00:00;PM ARICANDUVA;01.608.511/0001-53;FEI;4601;FUNDO ESTADUAL DOS DIREITOS DO IDOSO;41;CONTRIBUICOES;1;CONTRIBUICOES;45;DOACOES DE PESSOAS, DE INSTITUICOES PRIVADAS OU DO EXTERIOR A ORGAO E ENTIDADES DO ESTADO;0,0;40000,0;0,0
9318250;452;2021-12-29 00:00:00;ASSOCIACAO CRESCENDO COM AMOR;00.971.062/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;52386,73;0,0
9318256;498;2021-12-30 00:00:00;MURIQUI INSTITUTO DE BIODIVERSIDADE;23.024.173/0001-45;IEF;2101;INSTITUTO ESTADUAL DE FLORESTAS;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318354;462;2021-12-30 00:00:00;PM DIVINOPOLIS;18.291.351/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;180000,0;0,0
9318357;461;2021-12-30 00:00:00;PM DIVINOPOLIS;18.291.351/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;300000,0;0,0
9318362;525;2021-12-29 00:00:00;ASSOCIACAO COMUNITARIA SAO FRANCISCO DE ASSIS;19.072.313/0001-83;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318364;453;2021-12-29 00:00:00;PM ITABIRINHA;17.125.444/0001-56;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;145624,84;0,0
9318366;586;2021-12-30 00:00:00;PM PINGO D'AGUA;01.613.204/0001-60;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318376;463;2021-12-30 00:00:00;PM DIVINOPOLIS;18.291.351/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;97;TRANSFERENCIAS ESPECIAIS DE RECURSOS DA UNIAO;0,0;200000,0;0,0
9318392;3174;2021-12-29 00:00:00;CEAMI REABILITACAO PARA A VIDA;03.744.116/0004-76;FEAS;4251;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;44145,2;0,0
9318392;3175;2021-12-29 00:00:00;CEAMI REABILITACAO PARA A VIDA;03.744.116/0004-76;FEAS;4251;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;70854,8;0,0
9318402;769;2021-12-30 00:00:00;ASSOCIACAO PRO-CULTURA E PROMOCAO DAS ARTES;70.945.209/0001-03;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;95;RECURSOS RECEBIDOS POR DANOS ADVINDOS DE DESASTRES SOCIOAMBIENTAIS;0,0;0,0;0,0
9318439;20;2021-12-30 00:00:00;COMPANHIA DE SANEAMENTO DE MINAS GERAIS COPASA MG;17.281.106/0001-03;SEJUSP;1451;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;51;OBRAS E INSTALACOES;14;EXECUCAO DE OBRAS POR EMPRESAS CONTROLADAS;10;RECURSOS ORDINARIOS;0,0;4860841,7;0,0
9318442;3081;2021-12-30 00:00:00;PM BRAZOPOLIS;18.025.890/0001-51;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;482670,0;0,0;482670,0
9318444;3083;2021-12-30 00:00:00;PM PARAISOPOLIS;18.025.965/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;400000,0;0,0;400000,0
9318447;3087;2021-12-30 00:00:00;PM IAPU;18.338.830/0001-99;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;70545,9;0,0;70545,9
9318449;3079;2021-12-30 00:00:00;PM PAINS;20.920.575/0001-30;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;0,0;200000,0
9318452;91;2021-12-30 00:00:00;ASSOCIACAO PASTORAL DO POVO DE RUA;06.267.877/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318453;3080;2021-12-30 00:00:00;PM PERDOES;18.244.343/0001-67;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;300000,0;0,0;300000,0
9318454;3089;2021-12-30 00:00:00;PM ITACARAMBI;18.283.101/0001-82;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;100000,0;0,0;100000,0
9318456;3084;2021-12-30 00:00:00;PM ALMENARA;18.349.894/0001-95;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;0,0;200000,0
9318457;3085;2021-12-30 00:00:00;PM ITABIRITO;18.307.835/0001-54;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;59245,16;0,0;59245,16
9318458;590;2021-12-30 00:00:00;ASSOCIACAO PASTORAL DO POVO DE RUA;06.267.877/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318459;3088;2021-12-30 00:00:00;PM RAUL SOARES;18.836.965/0001-84;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;72000,0;0,0;72000,0
9318461;3082;2021-12-30 00:00:00;PM RIO ACIMA;18.312.108/0001-85;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318466;3086;2021-12-30 00:00:00;PM MARIA DA FE;18.025.957/0001-58;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;49750,0;0,0;49750,0
9318472;3078;2021-12-30 00:00:00;PM CORDISBURGO;18.116.137/0001-71;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;130000,0;0,0;130000,0
9318474;3076;2021-12-30 00:00:00;PM FREI LAGONEGRO;01.615.008/0001-25;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;215000,0;0,0;215000,0
9318475;24;2021-12-30 00:00:00;INSTITUTO CULTURAL BOA ESPERANCA;04.444.182/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;2000000,0;0,0;2000000,0
9318480;3077;2021-12-30 00:00:00;PM SAO SEBASTIAO DO MARANHAO;18.409.177/0001-01;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;214828,64;0,0;214828,64
9318482;777;2021-12-30 00:00:00;ASSOCIACAO CULTURAL DE CAPOEIRA ANGOLA - BHZ CONNECTION;13.184.170/0001-15;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318483;92;2021-12-30 00:00:00;ASSOCIACAO TINA MARTINS;34.454.980/0001-14;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318484;97;2021-12-30 00:00:00;FEDARACAO DAS ASSOCIACOES E CONSELHOS COMUNITARIOS DE MONTE AZUL;01.510.333/0001-23;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318485;585;2021-12-30 00:00:00;APJ APRENDER PRODUZIR JUNTOS;22.057.335/0001-89;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318488;84;2021-12-30 00:00:00;CENTRO DE EDUCACAO INFANTIL COMUNITARIO MARIA GERALDA MARTUCHELI;06.067.744/0001-00;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318489;85;2021-12-30 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE LONTRA/MG;13.519.073/0001-36;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318491;86;2021-12-30 00:00:00;AME - ASSOCIACAO MENSAGEM DE ESPERANCA - SEMEAR;07.649.631/0001-85;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318498;2068;2021-12-30 00:00:00;PM SANTA MARGARIDA;18.385.112/0001-73;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;188106,49;0,0
9318513;83;2021-12-30 00:00:00;ASSOCIACAO MAO AMIGA/FORMIGA;08.202.672/0001-91;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318522;107;2021-12-30 00:00:00;INSTITUTO DE ACOLHIMENTO CASA DO CAMINHO;29.937.767/0001-23;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318527;4201;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;5010000,0;0,0
9318530;4202;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;6701102,03;0,0
9318531;4200;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;1822506,43;0,0
9318532;102;2021-12-30 00:00:00;COMUNIDADE TERAPEUTICA ETM;09.405.431/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;86954,0;0,0
9318535;3635;2021-12-31 00:00:00;PM ITAGUARA;18.313.015/0001-75;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;5000000,0;0,0
9318536;4204;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;10862092,52;0,0
9318537;464;2021-12-30 00:00:00;PM CANAA;18.132.712/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DE RECURSOS DA UNIAO VINCULADOS AO ESPORTE;0,0;145624,84;0,0
9318538;4203;2021-12-30 00:00:00;PM RIBEIRAO DAS NEVES;18.314.609/0001-09;SEE;1261;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;3441008,28;0,0
9318564;988;2021-12-30 00:00:00;CONSORCIO PUBLICO INTERM. DESENV. SUST. DO TRIANGULO MINEIRO;19.526.155/0001-94;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;72;TAXA DE FISCALIZACAO DE RECURSOS MINERARIOS;0,0;693525,39;0,0
9318567;987;2021-12-30 00:00:00;ADA - ASSOCIACAO DEFENSORA DOS ANIMAIS DE PATROCINIO-MG;08.732.556/0001-84;SEMAD;1371;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318572;501;2021-12-30 00:00:00;INSTITUTO DE PESQUISA WAITA;13.704.197/0001-91;IEF;2101;INSTITUTO ESTADUAL DE FLORESTAS;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318573;500;2021-12-30 00:00:00;CIRCULO DOS ORQUIDOFILOS DE LAVRAS;04.494.629/0001-96;IEF;2101;INSTITUTO ESTADUAL DE FLORESTAS;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318578;3093;2021-12-30 00:00:00;PM LAGOA DA PRATA;18.318.618/0001-60;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318581;3097;2021-12-30 00:00:00;PM ESPIRITO SANTO DO DOURADO;18.675.900/0001-02;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;500000,0;0,0;500000,0
9318582;781;2021-12-30 00:00:00;INSTITUTO BH FUTURO;28.247.706/0001-71;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS;0,0;0,0;0,0
9318583;3096;2021-12-30 00:00:00;PM NOVA BELEM;01.613.169/0001-80;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;300000,0;0,0;300000,0
9318585;3100;2021-12-30 00:00:00;PM CALDAS;18.625.129/0001-50;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;300000,0;0,0;300000,0
9318586;3103;2021-12-30 00:00:00;PM DELFINOPOLIS;17.894.064/0001-86;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS;200000,0;0,0;200000,0
9318589;120;2021-12-30 00:00:00;ASSOCIACAO BATISTA DE ASSISTENCIA SOCIAL;17.177.874/0001-11;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS;0,0;78480,16;0,0
