contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro
9492328;3880;2025-12-22 00:00:00;PM DOM JOAQUIM;18.303.198/0001-48;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;124480,32;124480,32;124480,32
9492329;3879;2025-12-22 00:00:00;PM CENTRAL DE MINAS;17.990.714/0001-97;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9492330;3878;2025-12-22 00:00:00;PM CONCEICAO DOS OUROS;18.677.609/0001-65;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;124475,4;124475,4;124475,4
9492331;188;2025-12-22 00:00:00;INSTITUTO DE PARTICIPACAO E EDUCACAO;20.216.131/0001-18;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9492332;3881;2025-12-22 00:00:00;PM ITABIRITO;18.307.835/0001-54;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;307845,61;307845,61;307845,61
9492333;3882;2025-12-22 00:00:00;PM TAPIRAI;20.920.625/0001-89;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;124480,32;124480,32;124480,32
9492334;2999;2025-12-23 00:00:00;PM PEDRA BONITA;01.640.429/0001-06;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;200000,0;200000,0;200000,0
9492335;3000;2025-12-23 00:00:00;PM FORMOSO;18.125.153/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;324048,01;324048,01;324048,01
9492336;3004;2025-12-23 00:00:00;PM ARGIRITA;17.730.011/0001-20;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;198311,68;198311,68;198311,68
9492337;3005;2025-12-23 00:00:00;PM NOVA PONTE;18.159.905/0001-74;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;400000,0;400000,0;400000,0
9492338;3008;2025-12-23 00:00:00;PM INIMUTABA;17.694.860/0001-75;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;324048,01;324048,01;324048,01
9492339;3007;2025-12-23 00:00:00;PM MEDEIROS;20.920.617/0001-32;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;648096,02;648096,02;648096,02
9492340;3009;2025-12-23 00:00:00;PM MOEDA;18.363.952/0001-35;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;564312,55;564312,55;564312,55
9492341;3010;2025-12-23 00:00:00;PM RIO MANSO;18.363.978/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;510959,93;510959,93;510959,93
9492342;3011;2025-12-23 00:00:00;PM BUENOPOLIS;17.694.852/0001-29;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;510959,93;510959,93;510959,93
9492343;3012;2025-12-23 00:00:00;PM DORES DE GUANHAES;18.307.413/0001-89;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;324048,01;324048,01;324048,01
9492344;3013;2025-12-23 00:00:00;PM MADRE DE DEUS DE MINAS;18.029.371/0001-61;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;564312,55;564312,55;564312,55
9492345;3014;2025-12-23 00:00:00;PM PAINEIRAS;18.296.673/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;510959,93;510959,93;510959,93
9492346;3019;2025-12-23 00:00:00;PM DOM VICOSO;18.188.268/0001-64;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;972144,03;972144,03;972144,03
9492347;3015;2025-12-23 00:00:00;PM ELOI MENDES;20.347.225/0001-26;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;650000,0;650000,0;650000,0
9492348;3017;2025-12-23 00:00:00;PM NOVA UNIAO;18.302.307/0001-02;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;510959,93;510959,93;510959,93
9492349;3018;2025-12-23 00:00:00;PM IBIA;18.584.961/0001-56;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1054644,49;1054644,49;1054644,49
9492350;3016;2025-12-23 00:00:00;PM ESTRELA DO SUL;18.592.162/0001-21;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;564312,55;564312,55;564312,55
9492351;3006;2025-12-23 00:00:00;PM POCOS DE CALDAS;18.629.840/0001-83;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;200000,0;200000,0;200000,0
9492352;537;2025-12-23 00:00:00;PM CAMPOS ALTOS;18.298.190/0001-30;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;2800000,0;2800000,0;2800000,0
9492379;538;2025-12-23 00:00:00;PM RIO CASCA;18.836.957/0001-38;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1042823,4;1042823,4;1042823,4
9492380;539;2025-12-23 00:00:00;PM BURITIS;18.125.146/0001-29;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9492381;540;2025-12-23 00:00:00;PM UBAI;18.017.459/0001-63;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;500000,0
9492385;5868;2025-12-22 00:00:00;PM RIO MANSO;18.363.978/0001-83;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;150000,0;150000,0;150000,0
9492386;5870;2025-12-22 00:00:00;PM FERROS;18.299.529/0001-13;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;140000,0;140000,0;140000,0
9492388;5866;2025-12-22 00:00:00;VALEMAIS- INSTITUTO SOCIOCULTURAL DO JEQUITINHONHA;06.036.527/0001-52;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;400000,0;400000,0;400000,0
9492410;753;2025-12-22 00:00:00;PM SAO GONCALO DO SAPUCAI;18.712.158/0001-50;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;305054,51;305054,51;305054,51
9492413;759;2025-12-22 00:00:00;ASSOC. DOS DEFICIENTES VISUAIS DE SETE LAGOAS;18.272.211/0001-49;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;249999,0;249999,0;0,0
9492422;760;2025-12-22 00:00:00;INSTITUTO SOCIAL E CULTURAL DE ASSISTENCIA COMUNITARIA;23.264.439/0001-27;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9492425;755;2025-12-22 00:00:00;ASSOCIACAO MINEIRA PRO-VIDA AMIPRO;06.965.821/0001-49;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;49993,47;49993,47;49993,47
9492425;757;2025-12-22 00:00:00;ASSOCIACAO MINEIRA PRO-VIDA AMIPRO;06.965.821/0001-49;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;199941,98;199941,98;199941,98
9492428;754;2025-12-22 00:00:00;AMPARO MATERNAL EURIPEDES NOVELINO;23.097.645/0001-90;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;99748,73;99748,73;99748,73
9492442;758;2025-12-22 00:00:00;INSTITUTO INSPIRAR;22.569.758/0001-88;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;92290,6;92290,6;92290,6
9492443;756;2025-12-22 00:00:00;ASSOCIACAO DO COLETIVO DE MULHERES ORGANIZADAS DO NORTE DE MINAS;14.313.873/0001-69;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;109937,0;109937,0;109937,0
9492445;682;2025-12-22 00:00:00;PM INDAIABIRA;01.614.599/0001-16;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;19194,75;19194,75;19194,75
9492528;823;2025-12-23 00:00:00;ASSOCIACAO UNIDOS PELA SAUDE ANIMAL;50.010.598/0001-78;1371;SEMAD;SECRETARIA DE ESTADO DE MEIO AMBIENTE E DESENVOLVIMENTO SUSTENTAVEL;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;200000,0;200000,0;200000,0
9492529;558;2025-12-24 00:00:00;PM ICARAI DE MINAS;25.224.304/0001-63;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9492530;557;2025-12-24 00:00:00;PM MONTALVANIA;17.097.791/0001-12;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;300000,0;300000,0
9492531;556;2025-12-24 00:00:00;PM SAO JOAO DE MANTENINHA;22.705.248/0001-90;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;1000000,0;1000000,0;1000000,0
9492532;555;2025-12-24 00:00:00;PM CAMPO DO MEIO;18.239.582/0001-29;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;500000,0;500000,0;0,0
9492534;5873;2025-12-23 00:00:00;PM MORRO DO PILAR;18.303.214/0001-00;1271;SECULT;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;150480,0;150480,0;150480,0
9492536;634;2025-12-23 00:00:00;CENTRO INTEGRADO DE DESENVOLVIMENTO DO ESPORTE PARALIMPICO;00.832.668/0001-03;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;99932,16;99932,16;0,0
9492537;627;2025-12-23 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS - APAE;17.805.524/0001-52;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;91329,63;91329,63;91329,63
9492538;636;2025-12-23 00:00:00;LIGA IPATINGUENSE DE ESPORTES ESPECIALIZADOS;26.201.400/0001-59;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;99662,32;99662,32;0,0
9492539;542;2025-12-23 00:00:00;PM MONTES CLAROS;22.678.874/0001-35;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;1200000,0;1200000,0;1200000,0
9492540;763;2025-12-23 00:00:00;ASSOC. COM. SEMEANDO B.V.HASA,STA CLARA II JD. GLORIA E ADJ.;07.608.255/0001-80;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;327000,0;327000,0;327000,0
9492541;549;2025-12-23 00:00:00;PM ESPINOSA;18.650.952/0001-16;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;600000,0;600000,0;600000,0
9492542;631;2025-12-23 00:00:00;PM PASSABEM;18.299.511/0001-11;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;98841,6;98841,6;0,0
9492543;6829;2025-12-23 00:00:00;SANTA CASA DA MISERICORDIA DE SAO JOAO DEL REI;24.729.097/0001-36;4291;FES;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;3590000,0;3590000,0;3590000,0
9492544;761;2025-12-23 00:00:00;ASSOCIACAO INSTITUTO SOCIOAMBIENTAL DE VICOSA;09.242.409/0001-99;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9492545;626;2025-12-23 00:00:00;PM SANTO ANTONIO DO RIO ABAIXO;18.303.248/0001-97;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;98849,4;98849,4;0,0
9492546;6828;2025-12-23 00:00:00;PM JANUARIA;21.461.546/0001-10;4291;FES;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;5500000,0;5500000,0;5500000,0
9492547;3042;2025-12-23 00:00:00;PM GONCALVES;18.025.932/0001-54;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;871450,16;871450,16;871450,16
9492548;3043;2025-12-23 00:00:00;PM BOM REPOUSO;18.675.892/0001-96;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;564312,55;564312,55;564312,55
9492549;3044;2025-12-23 00:00:00;PM IBIRACATU;01.612.477/0001-90;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;510959,93;510959,93;510959,93
9492550;639;2025-12-23 00:00:00;ASSOCIACAO DOS SURDOS MUDOS DE UBERLANDIA ASUL;21.247.010/0001-04;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;71058,0;71058,0;71058,0
9492551;6830;2025-12-27 00:00:00;BENEFICENCIA SOCIAL BOM SAMARITANO;22.709.109/0001-35;4291;FES;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;2211000,0;2211000,0;2211000,0
9492552;3045;2025-12-23 00:00:00;PM FRANCISCO SA;22.681.423/0001-57;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;778841,09;778841,09;778841,09
9492553;3046;2025-12-23 00:00:00;PM ITACARAMBI;18.283.101/0001-82;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;800000,0;800000,0;800000,0
9492554;3048;2025-12-23 00:00:00;PM SAO ROQUE DE MINAS;18.306.670/0001-04;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;888360,56;888360,56;888360,56
9492555;628;2025-12-23 00:00:00;ASSOCIACAO DOS SURDOS DE BETIM;02.566.745/0001-48;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;99981,38;99981,38;0,0
9492556;764;2025-12-23 00:00:00;GRUPO DE AMIGOS DA CRIAN$A;26.386.425/0001-74;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;124038,16;124038,16;124038,16
9492556;766;2025-12-23 00:00:00;GRUPO DE AMIGOS DA CRIAN$A;26.386.425/0001-74;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;24974,34;24974,34;24974,34
9492558;624;2025-12-23 00:00:00;ASSOCIACAO DOS PAIS E AMIGOS DOS EXCEPCIONAIS-;17.839.937/0001-58;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;100000,0;100000,0;0,0
9492559;3049;2025-12-23 00:00:00;PM CATUGI;26.218.636/0001-06;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;778841,49;778841,49;778841,49
9492560;765;2025-12-23 00:00:00;ASSOCIACAO BENEFICENTE MENINO JESUS;02.225.872/0001-83;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9492561;3050;2025-12-23 00:00:00;PM CATUGI;26.218.636/0001-06;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;778841,49;778841,49;778841,49
9492562;3051;2025-12-23 00:00:00;PM SENADOR FIRMINO;18.128.231/0001-40;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;564312,55;564312,55;564312,55
9492563;629;2025-12-23 00:00:00;ASSOCIACAO DEFICIENTES FISICOS DE UBERABA;26.040.691/0001-40;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;99580,26;99580,26;0,0
9492564;630;2025-12-23 00:00:00;SPARTAN SPORT;46.199.148/0001-06;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;97716,44;97716,44;97716,44
9492565;623;2025-12-23 00:00:00;ASSOCIACAO MINEIRA DE REABILITACAO;17.221.615/0001-40;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADAS AO ESPORTE;99980,64;99980,64;0,0
9492566;768;2025-12-23 00:00:00;ASSOCIACAO MARIA DE PROTECAO E APOIO AOS RAROS - AMPARA;33.113.744/0001-71;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;4751758,76;4751758,76;4751758,76
9492567;767;2025-12-23 00:00:00;ASSOCIACAO DE MORADORES DA COMUNIDADE QUILOMBOLA DE SAO SEBASTIAO DA B;01.804.856/0001-82;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9492568;3052;2025-12-23 00:00:00;PM CONCEICAO DO MATO DENTRO;18.303.156/0001-07;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;3211426,3;3211426,3;3211426,3
9492569;3053;2025-12-23 00:00:00;PM INDIANOPOLIS;18.259.390/0001-84;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;1128625,1;1128625,1;1128625,1
9492570;3054;2025-12-24 00:00:00;PM MONJOLOS;17.754.169/0001-30;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;42;AUXILIOS;1;AUXILIOS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;645468,02;645468,02;645468,02
9492571;190;2025-12-23 00:00:00;APAE / NOVA SERRANA;00.121.538/0001-54;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;100000,0;100000,0;100000,0
9492572;3883;2025-12-23 00:00:00;PM MORRO DA GARCA;17.695.040/0001-06;1491;SEGOV;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;73468,37;73468,37;73468,37
