numero_siafi;codigo_orgao;unidade_orcamentaria_nome;ano_empenho;numero_empenho;data_registro_doc_empenho;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;razao_social_proponente;cnpj_proponente;valor_pago_financeiro
743685;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;774;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE DO COLEGIO TIRADENTES DA PMMG-JF;86.982.196/0001-82;79711,0
743686;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;14;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CAPITAO PM GERALDO ALVES BARROS;00.064.138/0001-54;70389,2
743687;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1644;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CEL. JAIME GOTELIPE;03.412.730/0001-98;45662,0
743688;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;74;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE DO COL TIRADENTES UNIDADE BETIM;06.187.228/0001-19;107566,4
743689;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;980;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE DO COLEGIO TIRADENTES - VESPASIANO;08.843.949/0001-65;40211,0
743690;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;26;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC COLEGIO TIRADENTES PMMG/CURVELO;27.379.280/0001-47;53457,16
743691;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;64;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DEP. CLAUDIO PINHEIRO;19.887.249/0001-99;86782,4
743692;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;92;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC JOAO LOPES GONTIJO;20.462.461/0001-93;91520,66
743693;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;81;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;LUIZ EDUARDO DE AVILA TOFANI;38.740.429/0001-98;116814,35
743694;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;17;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE MESTRE CORREA;19.489.525/0001-60;63505,6
743695;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;3;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PREFEITO ZICO PAIVA;21.609.524/0001-54;129959,47
743696;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;69;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MANOEL PEREIRA DE ARAUJO;00.175.294/0001-92;67418,2
743697;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;932;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC EVERARDO GONCALVES BOTELHO;00.749.502/0001-10;39689,0
743698;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;47;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC SANTO ANTONIO DO NORTE;19.376.755/0001-13;67257,82
743699;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;40;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC SAO VICENTE DE PAULA;19.434.976/0001-09;70001,6
743700;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;15;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PROFESSORA JULIA KUBITSCHEK;19.575.174/0001-00;71590,7
743700;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;870;2026-03-26;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PROFESSORA JULIA KUBITSCHEK;19.575.174/0001-00;10800,0
743701;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1047;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC BADARO JUNIOR;19.121.482/0001-66;42812,0
743702;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1775;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MARTIN CYPRIEN;19.899.970/0001-07;133975,0
743703;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1784;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC NOSSA SENHORA DO SAGRADO CORACAO;19.757.335/0001-87;34097,0
743704;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;45;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DONA JUDITH GONCALVES;19.411.297/0001-06;160861,42
743705;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;20;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CALIMERIA SILVEIRA;02.932.378/0001-59;64043,23
743706;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;29;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CEL. FONTE BOA;06.308.529/0001-53;91086,36
743707;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;654;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE VERA MARIA GUIMARAES;07.979.133/0001-09;44221,0
743708;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;886;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ELVIRA ROSA CARNEIRO;20.955.324/0001-90;39530,0
743709;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;892;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ROTARY CLUB;19.598.119/0001-36;41990,0
743710;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;50;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC SAO TARCISIO;19.597.624/0001-66;37185,0
743711;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;41;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DEP SADY DA CUNHA;19.632.942/0001-10;64829,08
743712;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;14;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PATRICIO PAES DE CARVALHO;19.809.623/0001-38;54768,5
743713;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;901;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC TITO ALVES PINTO;19.809.466/0001-60;56801,0
743714;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;24;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE JOSE MARIA;19.632.710/0001-62;53337,34
743715;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;31;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC IMACULADA CONCEICAO;19.632.827/0001-46;70007,91
743716;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;5;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DR PEDRO ROSAS;19.690.007/0001-00;83064,49
743717;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;12;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MARQUES DE SAPUCAI;19.678.846/0001-03;129652,94
743718;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;30;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC JOAO GOULART S. BRUM;19.105.063/0001-30;161308,98
743719;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;74;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC AMARO RIBEIRO FILHO;19.805.134/0001-08;84724,79
743720;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;33;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC INACIA BARBOSA DOS SANTOS;21.357.777/0001-88;70680,53
743721;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;44;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC TOLOMEU CASALI;19.030.105/0001-11;139153,72
743722;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;30;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC WALDOMIRO MENDES DE ALMEIDA;19.845.908/0001-24;142996,71
743723;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;63;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ADAO COLARES;19.143.445/0001-59;57341,33
743724;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;98;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC D. ROSITA DE DEUS FERREIRA;19.142.926/0001-40;213373,45
743724;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;834;2026-03-26;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC D. ROSITA DE DEUS FERREIRA;19.142.926/0001-40;34560,0
743725;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;65;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC VICENTE MARTINS;21.370.572/0001-32;109832,09
743726;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;468;2026-03-11;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PADRE FRANCISCO REY;19.683.473/0001-69;7733,3
743726;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;755;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PADRE FRANCISCO REY;19.683.473/0001-69;60526,0
743727;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;29;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC SAO PEDRO;19.911.833/0001-32;95925,99
743728;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;549;2026-04-10;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE JULIO MARIA;19.612.399/0001-90;36300,0
743728;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;589;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE JULIO MARIA;19.612.399/0001-90;149375,0
743729;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;591;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC JOSE BATISTA DOS REIS;19.911.627/0001-22;52707,0
743730;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;574;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC JOAO PAULO TEIXEIRA DE SIQUEIRA;19.909.431/0001-01;127172,0
743731;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1937;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;C.E. AUREA RODRIGUES AGUIAR;25.205.295/0001-63;121566,0
743732;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;29;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MARIA ANGELICA DE LIMA;19.797.497/0001-49;128307,22
743733;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;112;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC EULER MARTINS MOREIRA;19.124.106/0001-25;261546,07
743734;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;684;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CEL. ARISTIDES BATISTA;19.123.322/0001-56;135252,0
743735;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;90;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CANDIDA CAMARA;19.118.678/0001-00;197236,47
743736;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1959;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PROFESSORA DULCE SARMENTO;19.142.082/0001-37;96567,0
743737;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;16;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MESSIAS PAIS RODRIGUES;19.123.967/0001-99;112485,21
743738;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;33;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CANDIDO BERNARDINO DE SOUZA;19.122.985/0001-56;232380,64
743738;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;731;2026-04-10;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CANDIDO BERNARDINO DE SOUZA;19.122.985/0001-56;35700,0
743739;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;246;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC NAIR GUIMARAES;19.649.714/0001-53;81828,0
743740;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;223;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DOLORES BARROSO HENRIQUES;19.028.794/0001-20;59052,0
743741;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;25;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE MARIA JOSE PEREIRA;19.661.834/0001-76;100725,82
743742;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;506;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC MARIA JOSE CUNHA;19.540.806/0001-09;153995,0
743743;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;13;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PADRE SANTOS FARIA;19.501.949/0001-01;117403,9
743744;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;31;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ANALIA CARNEIRO DE ARAUJO;20.571.832/0001-75;214854,4
743744;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;256;2026-04-10;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ANALIA CARNEIRO DE ARAUJO;20.571.832/0001-75;23440,0
743745;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;261;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC VIRGILIO DE MELO FRANCO;19.635.432/0001-05;104636,0
743746;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;12;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DEP. EDUARDO LUCAS;19.635.499/0001-31;118922,63
743747;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;12;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;C E SAO GERALDO;19.923.564/0001-24;119140,73
743748;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;256;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ISRAEL SILVA;19.688.332/0001-39;83239,0
743749;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;11;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CEL. XAVIER CHAVES;19.664.705/0001-31;116054,07
743750;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;54;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CARMEM RIBEIRO DINIZ;19.369.099/0001-21;114785,4
743751;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;7;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC AMELIA PASSOS;19.664.507/0001-78;67450,34
743752;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;23;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DONA QUERIDINHA BIAS FORTES;19.687.896/0001-57;53684,25
743753;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;12;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE DR AFONSO VIANA;18.061.275/0001-09;73737,56
743754;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;112;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DE BERTOPOLIS;19.588.193/0001-71;81209,26
743755;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1632;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ANTONIO DUARTE SOBRINHO;19.619.378/0001-04;65771,0
743756;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;61;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC LAUDELINA CHAVES RIBEIRO;19.428.317/0001-51;222465,67
743757;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;28;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE GLAUCIA DOS SANTOS PEREIRA;73.616.245/0001-11;182512,14
743758;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;26;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CE JOSEPH STALIM ROMANO;26.204.479/0001-71;169199,11
743759;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;1090;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC ARTUR BERNARDES;19.945.989/0001-34;64572,0
743760;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;748;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC AUREA LEX ENGEL;19.710.748/0001-06;150910,0
743761;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;767;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DOM BOSCO;19.701.382/0001-09;244280,0
743762;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;768;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE. PICCININI;19.371.624/0001-43;114030,0
743762;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;847;2026-04-27;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE. PICCININI;19.371.624/0001-43;30725,0
743763;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;585;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC DE MATA VERDE;19.430.511/0001-71;178056,0
743764;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;51;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC CYRO COTTA POGGIALI;22.053.417/0001-55;145063,28
743765;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;45;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PE JULIO MARIA;19.907.534/0001-24;76749,64
743766;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;883;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PROFESSOR PEDRO ALEIXO;17.392.556/0001-73;90603,0
743767;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;96;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC AMELIA AUGUSTA  SANTANA BARBOSA;19.741.578/0001-27;244883,28
743768;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;522;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC VALADARES RIBEIRO;19.894.435/0001-55;136875,0
743769;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;856;2026-04-15;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC PAULINA ALUOTTO FERREIRA;19.209.931/0001-22;192352,0
743770;1261;SECRETARIA DE ESTADO DE EDUCACAO;2026;51;2026-02-02;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;21;COTA ESTADUAL DO SALARIO EDUCACAO - QESE;CX. ESC NOVA APARECIDA;18.562.645/0001-83;103172,54
